gas used, block number, num trades
625108, 1052, 0
620622, 1053, 0
284038, 1054, 0
400808, 1055, 0
470341, 1056, 0
400808, 1057, 0
210153, 1058, 0
696884, 1059, 0
705856, 1060, 0
865109, 1061, 0
474827, 1062, 0
1019876, 1063, 0
252636, 1064, 0
198804, 1065, 0
1037820, 1066, 0
721557, 1067, 0
1017633, 1068, 0
721557, 1069, 0
398565, 1070, 0
165159, 1071, 0
979502, 1072, 0
634080, 1073, 0
847165, 1074, 0
925670, 1075, 0
349085, 1076, 0
438939, 1077, 0
142863, 1078, 0
138377, 1079, 0
382730, 1080, 0
250393, 1081, 0
1008661, 1082, 0
364786, 1083, 0
174265, 1084, 0
340247, 1085, 0
432210, 1086, 0
272823, 1087, 0
178617, 1088, 0
216882, 1089, 0
174265, 1090, 0
234692, 1091, 0
530902, 1092, 0
620622, 1093, 0
311088, 1094, 0
382864, 1095, 0
362677, 1096, 0
311088, 1097, 0
138243, 1098, 0
1158942, 1099, 0
420995, 1100, 0
676697, 1101, 0
856137, 1102, 0
389395, 1103, 0
1071465, 1104, 0
739501, 1105, 0
443425, 1106, 0
317683, 1107, 0
337806, 1108, 0
786604, 1109, 0
429967, 1110, 0
546603, 1111, 0
138243, 1112, 0
270714, 1113, 0
1093895, 1114, 0
203424, 1115, 0
362543, 1116, 0
726043, 1117, 0
551089, 1118, 0
158430, 1119, 0
645295, 1120, 0
847165, 1121, 0
676697, 1122, 0
537631, 1123, 0
685669, 1124, 0
905483, 1125, 0
277309, 1126, 0
391836, 1127, 0
517444, 1128, 0
892025, 1129, 0
1183615, 1130, 0
259365, 1131, 0
835950, 1132, 0
387216, 1133, 0
856137, 1134, 0
272823, 1135, 0
286415, 1136, 0
1087166, 1137, 0
1087166, 1138, 0
544360, 1139, 0
344599, 1140, 0
1040063, 1141, 0
259365, 1142, 0
1228475, 1143, 0
266228, 1144, 0
1138755, 1145, 0
990717, 1146, 0
214505, 1147, 0
1194830, 1148, 0
145106, 1149, 0
844922, 1150, 0
385107, 1151, 0
176508, 1152, 0
806791, 1153, 0
470341, 1154, 0
384973, 1155, 0
479313, 1156, 0
196695, 1157, 0
416375, 1158, 0
441182, 1159, 0
203290, 1160, 0
1215017, 1161, 0
218991, 1162, 0
196695, 1163, 0
728286, 1164, 0
252770, 1165, 0
196695, 1166, 0
719314, 1167, 0
524173, 1168, 0
766417, 1169, 0
512958, 1170, 0
1277821, 1171, 0
194318, 1172, 0
302116, 1173, 0
279686, 1174, 0
1010904, 1175, 0
690155, 1176, 0
1239690, 1177, 0
703613, 1178, 0
564547, 1179, 0
1055764, 1180, 0
1071465, 1181, 0
255013, 1182, 0
409646, 1183, 0
145106, 1184, 0
687912, 1185, 0
201047, 1186, 0
223477, 1187, 0
1049035, 1188, 0
1295765, 1189, 0
156187, 1190, 0
1024362, 1191, 0
521930, 1192, 0
1026605, 1193, 0
560061, 1194, 0
483799, 1195, 0
844922, 1196, 0
1051278, 1197, 0
968287, 1198, 0
1035577, 1199, 0
629594, 1200, 0
441182, 1201, 0
631837, 1202, 0
299739, 1203, 0
420995, 1204, 0
216882, 1205, 0
145106, 1206, 0
600435, 1207, 0
167402, 1208, 0
764174, 1209, 0
425481, 1210, 0
358191, 1211, 0
329032, 1212, 0
1060250, 1213, 0
373892, 1214, 0
284038, 1215, 0
261742, 1216, 0
201181, 1217, 0
277443, 1218, 0
458928, 1219, 0
1235204, 1220, 0
245907, 1221, 0
180994, 1222, 0
690155, 1223, 0
1140998, 1224, 0
730529, 1225, 0
900997, 1226, 0
138243, 1227, 0
542117, 1228, 0
1333896, 1229, 0
1080437, 1230, 0
358057, 1231, 0
1145484, 1232, 0
542117, 1233, 0
905483, 1234, 0
358191, 1235, 0
443425, 1236, 0
257256, 1237, 0
490528, 1238, 0
1318195, 1239, 0
898754, 1240, 0
169779, 1241, 0
1300251, 1242, 0
795576, 1243, 0
553332, 1244, 0
176374, 1245, 0
245907, 1246, 0
187589, 1247, 0
1365298, 1248, 0
284172, 1249, 0
169779, 1250, 0
313197, 1251, 0
138243, 1252, 0
752959, 1253, 0
1064736, 1254, 0
185480, 1255, 0
981745, 1256, 0
178617, 1257, 0
932399, 1258, 0
1291279, 1259, 0
149458, 1260, 0
393945, 1261, 0
145106, 1262, 0
1170157, 1263, 0
1073708, 1264, 0
1091652, 1265, 0
384973, 1266, 0
40469599, 1268, 418
