gas used, block number, num trades
221163, 275, 0
216402, 276, 1
216402, 277, 1
216402, 278, 1
140415, 279, 0
683616, 280, 7
216402, 281, 1
216402, 282, 1
144901, 283, 0
372050, 284, 3
216402, 285, 1
216402, 286, 1
216402, 287, 1
294313, 288, 2
140415, 289, 0
221163, 290, 0
142658, 291, 0
144901, 292, 0
144767, 293, 0
144901, 294, 0
294303, 295, 2
142658, 296, 0
198733, 297, 0
176303, 298, 0
138511, 299, 0
147144, 300, 0
605725, 301, 6
216402, 302, 1
216402, 303, 1
216677, 304, 0
216402, 305, 1
216412, 306, 1
144901, 307, 0
140415, 308, 0
243593, 309, 0
160468, 310, 0
372050, 311, 3
147144, 312, 0
216402, 313, 1
216402, 314, 1
216402, 315, 1
187518, 316, 0
140281, 317, 0
216402, 318, 1
917301, 319, 10
216402, 320, 1
294303, 321, 2
138511, 322, 0
140415, 323, 0
167197, 324, 0
216268, 325, 1
216402, 326, 1
216402, 327, 1
146946, 328, 0
140281, 329, 0
140281, 330, 0
216412, 331, 1
140415, 332, 0
216402, 333, 1
140415, 334, 0
164954, 335, 0
216402, 336, 1
216402, 337, 1
158359, 338, 0
144901, 339, 0
216402, 340, 1
149387, 341, 0
216402, 342, 1
144901, 343, 0
605735, 344, 6
138511, 345, 0
216402, 346, 1
216402, 347, 1
138511, 348, 0
142658, 349, 0
140415, 350, 0
149387, 351, 0
198733, 352, 0
294303, 353, 2
144901, 354, 0
216402, 355, 1
216402, 356, 1
162647, 357, 0
149387, 358, 0
250322, 359, 0
216402, 360, 1
140415, 361, 0
142658, 362, 0
144901, 363, 0
216204, 364, 1
147144, 365, 0
209948, 366, 0
294303, 367, 2
138511, 368, 0
158359, 369, 0
153873, 370, 0
144901, 371, 0
216402, 372, 1
216402, 373, 1
214434, 374, 0
140415, 375, 0
216268, 376, 1
216402, 377, 1
294303, 378, 2
216402, 379, 1
216402, 380, 1
142524, 381, 0
176303, 382, 0
138511, 383, 0
138511, 384, 0
158359, 385, 0
138511, 386, 0
281724, 387, 0
241350, 388, 0
294303, 389, 2
216402, 390, 1
216402, 391, 1
153873, 392, 0
171683, 393, 0
294159, 394, 2
216402, 395, 1
216402, 396, 1
216412, 397, 1
216402, 398, 1
151630, 399, 0
216402, 400, 1
683626, 401, 7
268266, 402, 0
167331, 403, 0
158359, 404, 0
169574, 405, 0
138511, 406, 0
147144, 407, 0
140415, 408, 0
149387, 409, 0
138511, 410, 0
294303, 411, 2
180789, 412, 0
216402, 413, 1
142524, 414, 0
158359, 415, 0
372050, 416, 3
216402, 417, 1
165088, 418, 0
216402, 419, 1
371986, 420, 3
294303, 421, 2
165088, 422, 0
140281, 423, 0
261537, 424, 0
138511, 425, 0
292939, 426, 0
216402, 427, 1
292939, 428, 0
216402, 429, 1
277238, 430, 0
165088, 431, 0
216402, 432, 1
294303, 433, 2
185141, 434, 0
216402, 435, 1
189761, 436, 0
216402, 437, 1
225649, 438, 0
279481, 439, 0
527843, 440, 5
138511, 441, 0
839409, 442, 9
216402, 443, 1
279481, 444, 0
138511, 445, 0
140415, 446, 0
140281, 447, 0
140415, 448, 0
151630, 449, 0
288453, 450, 0
216402, 451, 1
189761, 452, 0
144901, 453, 0
245836, 454, 0
164954, 455, 0
203219, 456, 0
216402, 457, 1
144901, 458, 0
605735, 459, 6
138511, 460, 0
138511, 461, 0
294303, 462, 2
216402, 463, 1
140415, 464, 0
230135, 465, 0
216402, 466, 1
176169, 467, 0
216402, 468, 1
294303, 469, 2
138511, 470, 0
216402, 471, 1
173926, 472, 0
250322, 473, 0
216402, 474, 1
266023, 475, 0
216402, 476, 1
216402, 477, 1
169376, 478, 0
162845, 479, 0
294303, 480, 2
144901, 481, 0
149387, 482, 0
216402, 483, 1
216402, 484, 1
272752, 485, 0
268266, 486, 0
140415, 487, 0
158225, 488, 0
142658, 489, 0
216402, 490, 1
138511, 491, 0
151630, 492, 0
277238, 493, 0
324341, 494, 0
216402, 495, 1
187518, 496, 0
142658, 497, 0
140415, 498, 0
149387, 499, 0
274995, 500, 0
171817, 501, 0
1073085, 502, 12
138511, 503, 0
194247, 504, 0
221163, 505, 0
187384, 506, 0
140415, 507, 0
294303, 508, 2
138511, 509, 0
140415, 510, 0
138511, 511, 0
138511, 512, 0
31824, 514, 0
